Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delay_Category,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD100129,28-08-2024,02-09-2024,02-09-2024,Pune,West,WH_PUN_01,AGT_0027,XpressBees,Sports,11247.65,COD,5,5,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100130,24-10-2024,27-10-2024,30-10-2024,Patna,East,WH_PAT_01,AGT_0047,Dunzo,Toys,12230.61,Prepaid,3,6,3,Moderate Delay,Yes,High Order Volume,Yes,1,October,Q4,Yes,No
ORD100131,10-03-2024,15-03-2024,17-03-2024,Patna,East,WH_PAT_01,AGT_0132,DTDC,Sports,11897.97,Prepaid,5,7,2,Minor Delay,Yes,Traffic Congestion,No,1,March,Q1,No,No
ORD100132,05-10-2024,06-10-2024,05-10-2024,Pune,West,WH_PUN_01,AGT_0032,DTDC,Sports,4398.75,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100133,07-07-2024,12-07-2024,12-07-2024,Patna,East,WH_PAT_01,AGT_0095,Dunzo,Toys,5184.69,Prepaid,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100134,22-09-2024,23-09-2024,22-09-2024,Indore,Central,WH_IND_01,AGT_0027,Shadowfax,Books,6544.52,Prepaid,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100135,16-06-2024,19-06-2024,19-06-2024,Delhi,North,WH_DEL_01,AGT_0112,Shadowfax,Electronics,2624.67,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100136,23-11-2024,28-11-2024,05-12-2024,Chennai,South,WH_CHN_01,AGT_0033,BlueDart,Toys,14298.92,Prepaid,5,12,7,Severe Delay,Yes,Customer Unavailable,Yes,2,November,Q4,Yes,No
ORD100137,26-11-2024,01-12-2024,30-11-2024,Hyderabad,South,WH_HYD_01,AGT_0020,Dunzo,Sports,9135.66,COD,5,5,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100138,11-03-2024,16-03-2024,16-03-2024,Lucknow,North,WH_LKO_01,AGT_0128,Ekart,Electronics,3856.73,Prepaid,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD100139,17-07-2024,20-07-2024,20-07-2024,Jaipur,North,WH_JAI_01,AGT_0032,XpressBees,Toys,3336.37,COD,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100140,07-02-2024,12-02-2024,12-02-2024,Bangalore,South,WH_BLR_01,AGT_0041,DTDC,Books,10067.42,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD100141,29-12-2024,31-12-2024,30-12-2024,Nagpur,Central,WH_NGP_01,AGT_0127,XpressBees,Groceries,1952.23,Prepaid,2,2,0,On Time,No,None,No,1,December,Q4,No,No
ORD100142,03-07-2024,06-07-2024,05-07-2024,Mumbai,West,WH_MUM_01,AGT_0102,DTDC,Fashion,9237.43,Prepaid,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100143,02-09-2024,07-09-2024,06-09-2024,Nagpur,Central,WH_NGP_01,AGT_0133,Dunzo,Toys,2011.1,COD,5,5,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100144,06-03-2024,13-03-2024,15-03-2024,Kolkata,East,WH_KOL_01,AGT_0078,Ekart,Fashion,7617.53,Prepaid,7,9,2,Minor Delay,Yes,Warehouse Processing Delay,No,1,March,Q1,No,No
ORD100145,23-03-2024,25-03-2024,25-03-2024,Bangalore,South,WH_BLR_01,AGT_0078,Ekart,Books,12712.12,COD,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD100146,30-09-2024,02-10-2024,01-10-2024,Lucknow,North,WH_LKO_01,AGT_0021,BlueDart,Electronics,2692.33,COD,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100147,24-11-2024,26-11-2024,26-11-2024,Mumbai,West,WH_MUM_01,AGT_0078,DTDC,Toys,9328.91,Prepaid,2,2,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100148,05-05-2024,08-05-2024,07-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0037,Shadowfax,Home & Kitchen,2497.49,COD,3,3,0,On Time,No,None,No,1,May,Q2,No,No
ORD100149,12-06-2024,15-06-2024,14-06-2024,Kolkata,East,WH_KOL_01,AGT_0120,XpressBees,Sports,11445.88,Prepaid,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100150,16-05-2024,18-05-2024,21-05-2024,Delhi,North,WH_DEL_01,AGT_0148,Shadowfax,Groceries,12982.83,COD,2,5,3,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,May,Q2,No,No
ORD100151,09-06-2024,11-06-2024,16-06-2024,Nagpur,Central,WH_NGP_01,AGT_0130,Ecom Express,Fashion,7556.58,COD,2,7,5,Moderate Delay,Yes,Route Optimization Failure,Yes,1,June,Q2,No,Yes
ORD100152,03-05-2024,06-05-2024,09-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0111,Delhivery,Electronics,9023.15,COD,3,6,3,Moderate Delay,Yes,Route Optimization Failure,Yes,1,May,Q2,No,No
ORD100153,15-05-2024,20-05-2024,20-05-2024,Bangalore,South,WH_BLR_01,AGT_0019,DTDC,Sports,909.69,Prepaid,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD100154,15-09-2024,22-09-2024,27-09-2024,Pune,West,WH_PUN_01,AGT_0087,Shadowfax,Beauty,2060.65,Prepaid,7,12,5,Moderate Delay,Yes,Wrong Address,Yes,1,September,Q3,No,Yes
ORD100155,06-07-2024,13-07-2024,12-07-2024,Jaipur,North,WH_JAI_01,AGT_0133,Dunzo,Sports,822.75,Prepaid,7,7,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100156,17-03-2024,24-03-2024,29-03-2024,Ahmedabad,West,WH_AMD_01,AGT_0122,DTDC,Toys,2563.16,COD,7,12,5,Moderate Delay,Yes,High Order Volume,Yes,1,March,Q1,No,No
ORD100157,09-01-2024,10-01-2024,10-01-2024,Bhopal,Central,WH_BHO_01,AGT_0149,DTDC,Toys,11981.81,Prepaid,1,1,0,On Time,No,None,No,1,January,Q1,No,No
ORD100158,26-04-2024,03-05-2024,03-05-2024,Lucknow,North,WH_LKO_01,AGT_0049,Delhivery,Electronics,2344.47,Prepaid,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD100159,13-08-2024,15-08-2024,14-08-2024,Mumbai,West,WH_MUM_01,AGT_0133,Ekart,Electronics,6244.1,COD,2,2,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100160,14-10-2024,19-10-2024,19-10-2024,Hyderabad,South,WH_HYD_01,AGT_0068,Shadowfax,Sports,14356.78,COD,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100161,04-09-2024,07-09-2024,06-09-2024,Lucknow,North,WH_LKO_01,AGT_0082,Dunzo,Home & Kitchen,14131.06,COD,3,3,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100162,27-06-2024,30-06-2024,05-07-2024,Ahmedabad,West,WH_AMD_01,AGT_0011,DTDC,Groceries,13452.04,COD,3,8,5,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,June,Q2,No,Yes
ORD100163,31-12-2024,05-01-2025,05-01-2025,Chennai,South,WH_CHN_01,AGT_0028,Ekart,Books,3327.7,COD,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100164,27-10-2024,28-10-2024,27-10-2024,Lucknow,North,WH_LKO_01,AGT_0085,Ecom Express,Fashion,9623.48,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100165,29-08-2024,31-08-2024,05-09-2024,Nagpur,Central,WH_NGP_01,AGT_0083,DTDC,Home & Kitchen,6192.58,COD,2,7,5,Moderate Delay,Yes,Customer Unavailable,Yes,3,August,Q3,No,Yes
ORD100166,31-01-2024,07-02-2024,13-02-2024,Surat,West,WH_SRT_01,AGT_0010,Ekart,Beauty,13711.46,Prepaid,7,13,6,Severe Delay,Yes,Traffic Congestion,Yes,1,January,Q1,No,No
ORD100167,22-07-2024,25-07-2024,24-07-2024,Bhopal,Central,WH_BHO_01,AGT_0117,DTDC,Sports,4581.12,Prepaid,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100168,05-10-2024,07-10-2024,07-10-2024,Surat,West,WH_SRT_01,AGT_0118,Ekart,Sports,4201.63,Prepaid,2,2,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100169,11-05-2024,12-05-2024,12-05-2024,Surat,West,WH_SRT_01,AGT_0110,Ecom Express,Groceries,8581.55,Prepaid,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD100170,16-06-2024,17-06-2024,19-06-2024,Jaipur,North,WH_JAI_01,AGT_0099,DTDC,Electronics,4955.48,Prepaid,1,3,2,Minor Delay,Yes,Route Optimization Failure,No,1,June,Q2,No,Yes
ORD100171,16-08-2024,19-08-2024,18-08-2024,Hyderabad,South,WH_HYD_01,AGT_0120,Delhivery,Electronics,4034.06,COD,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100172,22-03-2024,29-03-2024,29-03-2024,Chennai,South,WH_CHN_01,AGT_0035,XpressBees,Home & Kitchen,10400.81,COD,7,7,0,On Time,No,None,No,1,March,Q1,No,No
ORD100173,19-03-2024,26-03-2024,26-03-2024,Ahmedabad,West,WH_AMD_01,AGT_0135,Delhivery,Home & Kitchen,11396.66,Prepaid,7,7,0,On Time,No,None,No,1,March,Q1,No,No
ORD100174,27-09-2024,28-09-2024,27-09-2024,Ahmedabad,West,WH_AMD_01,AGT_0084,Ekart,Groceries,1067.11,Prepaid,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100175,23-09-2024,25-09-2024,25-09-2024,Bhopal,Central,WH_BHO_01,AGT_0132,Ekart,Toys,1500.48,COD,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100176,21-08-2024,28-08-2024,28-08-2024,Pune,West,WH_PUN_01,AGT_0149,XpressBees,Electronics,10890.71,COD,7,7,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100177,24-01-2024,25-01-2024,24-01-2024,Delhi,North,WH_DEL_01,AGT_0074,BlueDart,Toys,14028.55,Prepaid,1,1,0,On Time,No,None,No,1,January,Q1,No,No
ORD100178,02-04-2024,07-04-2024,07-04-2024,Pune,West,WH_PUN_01,AGT_0031,Shadowfax,Groceries,6810.78,COD,5,5,0,On Time,No,None,No,1,April,Q2,No,No
ORD100179,02-10-2024,04-10-2024,03-10-2024,Bangalore,South,WH_BLR_01,AGT_0140,Dunzo,Books,12547.1,Prepaid,2,2,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100180,29-09-2024,01-10-2024,04-10-2024,Pune,West,WH_PUN_01,AGT_0005,Ecom Express,Electronics,4243.4,Prepaid,2,5,3,Moderate Delay,Yes,Customer Unavailable,Yes,2,September,Q3,No,Yes
ORD100181,04-02-2024,05-02-2024,04-02-2024,Hyderabad,South,WH_HYD_01,AGT_0060,Dunzo,Beauty,3784.3,Prepaid,1,1,0,On Time,No,None,No,1,February,Q1,No,No
ORD100182,21-04-2024,28-04-2024,27-04-2024,Jaipur,North,WH_JAI_01,AGT_0078,XpressBees,Sports,12264.43,COD,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD100183,14-03-2024,16-03-2024,16-03-2024,Indore,Central,WH_IND_01,AGT_0013,Dunzo,Beauty,1055.22,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD100184,25-11-2024,02-12-2024,06-12-2024,Kolkata,East,WH_KOL_01,AGT_0058,XpressBees,Toys,2365.88,COD,7,11,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,November,Q4,Yes,No
ORD100185,28-12-2024,02-01-2025,02-01-2025,Chennai,South,WH_CHN_01,AGT_0066,XpressBees,Beauty,14521.62,Prepaid,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100186,18-06-2024,23-06-2024,22-06-2024,Hyderabad,South,WH_HYD_01,AGT_0097,DTDC,Electronics,8104.19,Prepaid,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100187,05-11-2024,06-11-2024,13-11-2024,Surat,West,WH_SRT_01,AGT_0049,XpressBees,Electronics,7269,COD,1,8,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100188,01-03-2024,06-03-2024,05-03-2024,Nagpur,Central,WH_NGP_01,AGT_0098,DTDC,Sports,6039.99,Prepaid,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD100189,30-09-2024,03-10-2024,08-10-2024,Ahmedabad,West,WH_AMD_01,AGT_0095,XpressBees,Sports,7070.16,COD,3,8,5,Moderate Delay,Yes,Route Optimization Failure,Yes,1,September,Q3,No,Yes
ORD100190,30-07-2024,01-08-2024,31-07-2024,Kolkata,East,WH_KOL_01,AGT_0059,Shadowfax,Home & Kitchen,4022.5,COD,2,2,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100191,18-10-2024,25-10-2024,25-10-2024,Pune,West,WH_PUN_01,AGT_0044,Dunzo,Toys,3971.3,COD,7,7,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100192,29-06-2024,06-07-2024,11-07-2024,Nagpur,Central,WH_NGP_01,AGT_0106,BlueDart,Electronics,7930.57,Prepaid,7,12,5,Moderate Delay,Yes,Traffic Congestion,Yes,1,June,Q2,No,Yes
ORD100193,18-11-2024,20-11-2024,25-11-2024,Bangalore,South,WH_BLR_01,AGT_0137,BlueDart,Electronics,5692.03,COD,2,7,5,Moderate Delay,Yes,Route Optimization Failure,Yes,1,November,Q4,Yes,No
ORD100194,29-07-2024,05-08-2024,05-08-2024,Jaipur,North,WH_JAI_01,AGT_0025,Delhivery,Groceries,404.57,COD,7,7,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100195,17-03-2024,24-03-2024,24-03-2024,Jaipur,North,WH_JAI_01,AGT_0058,XpressBees,Toys,4119.77,COD,7,9,2,Minor Delay,Yes,None,No,1,March,Q1,No,No
ORD100196,16-12-2024,17-12-2024,21-12-2024,Chennai,South,WH_CHN_01,AGT_0022,Ekart,Electronics,8357.62,Prepaid,1,5,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,December,Q4,No,No
ORD100197,10-08-2024,13-08-2024,12-08-2024,Ahmedabad,West,WH_AMD_01,AGT_0146,XpressBees,Home & Kitchen,13437.65,Prepaid,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100198,18-05-2024,19-05-2024,19-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0005,Shadowfax,Groceries,13504.78,Prepaid,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD100199,27-10-2024,01-11-2024,01-11-2024,Hyderabad,South,WH_HYD_01,AGT_0099,Shadowfax,Beauty,2562.39,Prepaid,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100200,12-03-2024,13-03-2024,13-03-2024,Patna,East,WH_PAT_01,AGT_0102,Shadowfax,Fashion,947.39,COD,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD100201,16-06-2024,19-06-2024,19-06-2024,Patna,East,WH_PAT_01,AGT_0048,Ecom Express,Beauty,7435.46,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100202,26-10-2024,27-10-2024,27-10-2024,Surat,West,WH_SRT_01,AGT_0040,DTDC,Fashion,12001.12,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100203,30-12-2024,04-01-2025,03-01-2025,Pune,West,WH_PUN_01,AGT_0034,Delhivery,Books,1509.08,COD,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100204,05-04-2024,12-04-2024,12-04-2024,Delhi,North,WH_DEL_01,AGT_0084,Delhivery,Sports,1683.9,Prepaid,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD100205,16-07-2024,21-07-2024,22-07-2024,Bhopal,Central,WH_BHO_01,AGT_0036,Ekart,Beauty,8643.61,Prepaid,5,6,1,Minor Delay,Yes,Vehicle Breakdown,No,1,July,Q3,No,Yes
ORD100206,03-06-2024,05-06-2024,09-06-2024,Chennai,South,WH_CHN_01,AGT_0064,DTDC,Sports,6403.37,COD,2,6,4,Moderate Delay,Yes,Weather Conditions,Yes,1,June,Q2,No,Yes
ORD100207,16-11-2024,23-11-2024,24-11-2024,Nagpur,Central,WH_NGP_01,AGT_0113,Shadowfax,Beauty,4674.17,COD,7,8,1,Minor Delay,Yes,Customer Unavailable,No,3,November,Q4,Yes,No
ORD100208,29-11-2024,02-12-2024,08-12-2024,Pune,West,WH_PUN_01,AGT_0075,Shadowfax,Beauty,7263.29,Prepaid,3,9,6,Severe Delay,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100209,21-12-2024,28-12-2024,28-12-2024,Nagpur,Central,WH_NGP_01,AGT_0141,Ekart,Home & Kitchen,5734.42,COD,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD100210,24-08-2024,29-08-2024,28-08-2024,Mumbai,West,WH_MUM_01,AGT_0062,DTDC,Groceries,12311.64,COD,5,5,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100211,03-12-2024,08-12-2024,07-12-2024,Chennai,South,WH_CHN_01,AGT_0093,BlueDart,Beauty,6818.64,COD,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100212,01-10-2024,02-10-2024,04-10-2024,Nagpur,Central,WH_NGP_01,AGT_0111,Shadowfax,Beauty,2620.13,Prepaid,1,3,2,Minor Delay,Yes,High Order Volume,No,1,October,Q4,Yes,No
ORD100213,06-01-2024,08-01-2024,07-01-2024,Delhi,North,WH_DEL_01,AGT_0007,Shadowfax,Groceries,6769.81,COD,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD100214,23-02-2024,24-02-2024,01-03-2024,Ahmedabad,West,WH_AMD_01,AGT_0090,Dunzo,Home & Kitchen,5322.68,COD,1,7,6,Severe Delay,Yes,Customer Unavailable,Yes,3,February,Q1,No,No
ORD100215,12-08-2024,17-08-2024,20-08-2024,Delhi,North,WH_DEL_01,AGT_0028,Shadowfax,Electronics,12181.26,Prepaid,5,8,3,Moderate Delay,Yes,Traffic Congestion,Yes,1,August,Q3,No,Yes
ORD100216,25-03-2024,01-04-2024,03-04-2024,Surat,West,WH_SRT_01,AGT_0048,Ekart,Beauty,8463.76,COD,7,9,2,Minor Delay,Yes,High Order Volume,No,1,March,Q1,No,No
ORD100217,02-12-2024,03-12-2024,02-12-2024,Surat,West,WH_SRT_01,AGT_0072,XpressBees,Home & Kitchen,6826.19,COD,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD100218,26-12-2024,27-12-2024,26-12-2024,Patna,East,WH_PAT_01,AGT_0068,Delhivery,Toys,5582.03,Prepaid,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD100219,07-09-2024,10-09-2024,10-09-2024,Surat,West,WH_SRT_01,AGT_0077,Ekart,Toys,8867.02,COD,3,3,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100220,10-11-2024,12-11-2024,14-11-2024,Indore,Central,WH_IND_01,AGT_0036,Ecom Express,Beauty,1886.69,COD,2,4,2,Minor Delay,Yes,Weather Conditions,No,1,November,Q4,Yes,No
ORD100221,15-07-2024,20-07-2024,19-07-2024,Lucknow,North,WH_LKO_01,AGT_0116,Shadowfax,Groceries,8390.45,COD,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100222,28-01-2024,02-02-2024,09-02-2024,Lucknow,North,WH_LKO_01,AGT_0114,Ecom Express,Toys,14462.86,COD,5,12,7,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD100223,26-03-2024,27-03-2024,26-03-2024,Ahmedabad,West,WH_AMD_01,AGT_0118,Ekart,Books,4487.54,COD,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD100224,10-09-2024,11-09-2024,11-09-2024,Lucknow,North,WH_LKO_01,AGT_0140,Dunzo,Electronics,11660.43,COD,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100225,05-08-2024,07-08-2024,08-08-2024,Hyderabad,South,WH_HYD_01,AGT_0061,Delhivery,Toys,4052.81,Prepaid,2,3,1,Minor Delay,Yes,Route Optimization Failure,No,1,August,Q3,No,Yes
ORD100226,28-10-2024,04-11-2024,03-11-2024,Hyderabad,South,WH_HYD_01,AGT_0146,BlueDart,Home & Kitchen,9299.85,Prepaid,7,7,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100227,29-09-2024,06-10-2024,12-10-2024,Kolkata,East,WH_KOL_01,AGT_0106,Ekart,Fashion,4446.6,COD,7,13,6,Severe Delay,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD100228,31-01-2024,02-02-2024,01-02-2024,Indore,Central,WH_IND_01,AGT_0037,Dunzo,Beauty,3857.71,COD,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD100229,19-11-2024,24-11-2024,25-11-2024,Lucknow,North,WH_LKO_01,AGT_0125,Dunzo,Sports,6132.33,COD,5,6,1,Minor Delay,Yes,Wrong Address,No,1,November,Q4,Yes,No
ORD100230,24-10-2024,25-10-2024,25-10-2024,Kolkata,East,WH_KOL_01,AGT_0110,XpressBees,Beauty,9577.38,COD,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100231,18-04-2024,21-04-2024,21-04-2024,Bhopal,Central,WH_BHO_01,AGT_0013,Shadowfax,Toys,8277.56,Prepaid,3,3,0,On Time,No,None,No,1,April,Q2,No,No
ORD100232,20-02-2024,25-02-2024,03-03-2024,Mumbai,West,WH_MUM_01,AGT_0034,XpressBees,Beauty,6703.1,Prepaid,5,12,7,Severe Delay,Yes,Customer Unavailable,Yes,3,February,Q1,No,No
ORD100233,20-05-2024,23-05-2024,26-05-2024,Bangalore,South,WH_BLR_01,AGT_0024,Ecom Express,Home & Kitchen,919.04,COD,3,6,3,Moderate Delay,Yes,Customer Unavailable,Yes,2,May,Q2,No,No
ORD100234,19-04-2024,21-04-2024,21-04-2024,Mumbai,West,WH_MUM_01,AGT_0123,Ekart,Beauty,287.91,COD,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD100235,27-04-2024,28-04-2024,01-05-2024,Delhi,North,WH_DEL_01,AGT_0136,Delhivery,Groceries,2186.37,Prepaid,1,4,3,Moderate Delay,Yes,Weather Conditions,Yes,1,April,Q2,No,No
ORD100236,05-01-2024,07-01-2024,06-01-2024,Lucknow,North,WH_LKO_01,AGT_0056,Dunzo,Beauty,9476.99,Prepaid,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD100237,21-02-2024,22-02-2024,22-02-2024,Delhi,North,WH_DEL_01,AGT_0071,XpressBees,Groceries,5370.3,COD,1,1,0,On Time,No,None,No,1,February,Q1,No,No
ORD100238,13-02-2024,20-02-2024,20-02-2024,Surat,West,WH_SRT_01,AGT_0133,XpressBees,Books,11717.7,Prepaid,7,7,0,On Time,No,None,No,1,February,Q1,No,No
ORD100239,17-09-2024,22-09-2024,23-09-2024,Lucknow,North,WH_LKO_01,AGT_0019,Dunzo,Home & Kitchen,7499.08,Prepaid,5,6,1,Minor Delay,Yes,Vehicle Breakdown,No,1,September,Q3,No,Yes
ORD100240,07-01-2024,10-01-2024,17-01-2024,Jaipur,North,WH_JAI_01,AGT_0005,Delhivery,Toys,5576.38,Prepaid,3,10,7,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD100241,04-02-2024,06-02-2024,07-02-2024,Lucknow,North,WH_LKO_01,AGT_0138,Delhivery,Beauty,7673.17,COD,2,3,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,February,Q1,No,No
ORD100242,11-11-2024,12-11-2024,17-11-2024,Jaipur,North,WH_JAI_01,AGT_0017,Ecom Express,Sports,14618.55,Prepaid,1,6,5,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100243,23-12-2024,25-12-2024,26-12-2024,Chennai,South,WH_CHN_01,AGT_0031,Ekart,Books,1872.4,Prepaid,2,3,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
ORD100244,28-12-2024,29-12-2024,01-01-2025,Mumbai,West,WH_MUM_01,AGT_0008,Delhivery,Books,2629.4,Prepaid,1,4,3,Moderate Delay,Yes,Weather Conditions,Yes,1,December,Q4,No,No
ORD100245,07-08-2024,08-08-2024,13-08-2024,Kolkata,East,WH_KOL_01,AGT_0041,Shadowfax,Groceries,7517.79,COD,1,6,5,Moderate Delay,Yes,Wrong Address,Yes,1,August,Q3,No,Yes
ORD100246,22-02-2024,23-02-2024,28-02-2024,Chennai,South,WH_CHN_01,AGT_0121,BlueDart,Home & Kitchen,803.96,Prepaid,1,6,5,Moderate Delay,Yes,Traffic Congestion,Yes,1,February,Q1,No,No
ORD100247,15-07-2024,16-07-2024,16-07-2024,Kolkata,East,WH_KOL_01,AGT_0070,Shadowfax,Beauty,3484.05,Prepaid,1,1,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100248,09-02-2024,10-02-2024,09-02-2024,Bhopal,Central,WH_BHO_01,AGT_0120,Delhivery,Beauty,2813.26,Prepaid,1,1,0,On Time,No,None,No,1,February,Q1,No,No
ORD100249,24-05-2024,25-05-2024,24-05-2024,Bhopal,Central,WH_BHO_01,AGT_0119,XpressBees,Books,5628.45,COD,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD100250,29-10-2024,31-10-2024,30-10-2024,Kolkata,East,WH_KOL_01,AGT_0086,BlueDart,Sports,2385.91,COD,2,5,3,Moderate Delay,Yes,None,No,1,October,Q4,Yes,No
ORD100251,02-12-2024,05-12-2024,10-12-2024,Mumbai,West,WH_MUM_01,AGT_0024,DTDC,Groceries,6384.27,Prepaid,3,8,5,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,December,Q4,No,No
ORD100252,28-04-2024,01-05-2024,30-04-2024,Mumbai,West,WH_MUM_01,AGT_0146,Delhivery,Beauty,8774.44,Prepaid,3,3,0,On Time,No,None,No,1,April,Q2,No,No
ORD100253,10-08-2024,12-08-2024,19-08-2024,Mumbai,West,WH_MUM_01,AGT_0116,Shadowfax,Sports,13901.72,COD,2,9,7,Severe Delay,Yes,High Order Volume,Yes,1,August,Q3,No,Yes
ORD100254,29-04-2024,01-05-2024,30-04-2024,Chennai,South,WH_CHN_01,AGT_0081,Dunzo,Toys,2457.85,Prepaid,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD100255,02-03-2024,04-03-2024,04-03-2024,Pune,West,WH_PUN_01,AGT_0078,Ekart,Fashion,4085.37,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD100256,26-12-2024,27-12-2024,03-01-2025,Bhopal,Central,WH_BHO_01,AGT_0132,Ecom Express,Sports,2352.61,Prepaid,1,8,7,Severe Delay,Yes,High Order Volume,Yes,1,December,Q4,No,No
ORD100257,12-12-2024,14-12-2024,18-12-2024,Mumbai,West,WH_MUM_01,AGT_0027,Dunzo,Fashion,8405.91,Prepaid,2,6,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,December,Q4,No,No
ORD100258,12-03-2024,13-03-2024,12-03-2024,Patna,East,WH_PAT_01,AGT_0020,DTDC,Fashion,2091.12,COD,1,1,0,On Time,No,None,No,1,March,Q1,No,No
