Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD100131,2024-03-10 02:45,2024-03-15,2024-03-17,Patna,East,WH_PAT_01,AGT_0132,DTDC,Sports,11897.97,Prepaid,5,7,2,Yes,Traffic Congestion,No,1,March,Q1,No,No
ORD100132,2024-10-05 15:16,2024-10-06,2024-10-05,Pune,West,WH_PUN_01,AGT_0032,DTDC,Sports,4398.75,Prepaid,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD100133,2024-07-07 13:56,2024-07-12,2024-07-12,Patna,East,WH_PAT_01,AGT_0095,Dunzo,Toys,5184.69,Prepaid,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD100134,2024-09-22 08:51,2024-09-23,2024-09-22,Indore,Central,WH_IND_01,AGT_0027,Shadowfax,Books,6544.52,Prepaid,1,1,0,No,None,No,1,September,Q3,No,Yes
ORD100135,2024-06-16 21:18,2024-06-19,2024-06-19,Delhi,North,WH_DEL_01,AGT_0112,Shadowfax,Electronics,2624.67,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD100136,2024-11-23 01:04,2024-11-28,2024-12-05,Chennai,South,WH_CHN_01,AGT_0033,BlueDart,Toys,14298.92,Prepaid,5,12,7,Yes,Customer Unavailable,Yes,2,November,Q4,Yes,No
ORD100137,2024-11-26 11:23,2024-12-01,2024-11-30,Hyderabad,South,WH_HYD_01,AGT_0020,Dunzo,Sports,9135.66,COD,5,5,0,No,None,No,1,November,Q4,Yes,No
ORD100138,2024-03-11 16:23,2024-03-16,2024-03-16,Lucknow,North,WH_LKO_01,AGT_0128,Ekart,Electronics,3856.73,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD100139,2024-07-17 17:07,2024-07-20,2024-07-20,Jaipur,North,WH_JAI_01,AGT_0032,XpressBees,Toys,3336.37,COD,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD100140,2024-02-07 14:11,2024-02-12,2024-02-12,Bangalore,South,WH_BLR_01,AGT_0041,DTDC,Books,10067.42,Prepaid,5,5,0,No,None,No,1,February,Q1,No,No
ORD100141,2024-12-29 22:40,2024-12-31,2024-12-30,Nagpur,Central,WH_NGP_01,AGT_0127,XpressBees,Groceries,1952.23,Prepaid,2,2,0,No,None,No,1,December,Q4,No,No
ORD100142,2024-07-03 17:36,2024-07-06,2024-07-05,Mumbai,West,WH_MUM_01,AGT_0102,DTDC,Fashion,9237.43,Prepaid,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD100143,2024-09-02 16:26,2024-09-07,2024-09-06,Nagpur,Central,WH_NGP_01,AGT_0133,Dunzo,Toys,2011.1,COD,5,5,0,No,None,No,1,September,Q3,No,Yes
ORD100144,2024-03-06 17:40,2024-03-13,2024-03-15,Kolkata,East,WH_KOL_01,AGT_0078,Ekart,Fashion,7617.53,Prepaid,7,9,2,Yes,Warehouse Processing Delay,No,1,March,Q1,No,No
ORD100145,2024-03-23 10:59,2024-03-25,2024-03-25,Bangalore,South,WH_BLR_01,AGT_0078,Ekart,Books,12712.12,COD,2,2,0,No,None,No,1,March,Q1,No,No
ORD100146,2024-09-30 02:32,2024-10-02,2024-10-01,Lucknow,North,WH_LKO_01,AGT_0021,BlueDart,Electronics,2692.33,COD,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD100147,2024-11-24 18:16,2024-11-26,2024-11-26,Mumbai,West,WH_MUM_01,AGT_0078,DTDC,Toys,9328.91,Prepaid,2,2,0,No,None,No,1,November,Q4,Yes,No
ORD100148,2024-05-05 21:25,2024-05-08,2024-05-07,Ahmedabad,West,WH_AMD_01,AGT_0037,Shadowfax,Home & Kitchen,2497.49,COD,3,3,0,No,None,No,1,May,Q2,No,No
ORD100149,2024-06-12 23:55,2024-06-15,2024-06-14,Kolkata,East,WH_KOL_01,AGT_0120,XpressBees,Sports,11445.88,Prepaid,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD100150,2024-05-16 14:15,2024-05-18,2024-05-21,Delhi,North,WH_DEL_01,AGT_0148,Shadowfax,Groceries,12982.83,COD,2,5,3,Yes,Warehouse Processing Delay,Yes,1,May,Q2,No,No
ORD100151,2024-06-09 06:48,2024-06-11,2024-06-16,Nagpur,Central,WH_NGP_01,AGT_0130,Ecom Express,Fashion,7556.58,COD,2,7,5,Yes,Route Optimization Failure,Yes,1,June,Q2,No,Yes
ORD100152,2024-05-03 06:37,2024-05-06,2024-05-09,Ahmedabad,West,WH_AMD_01,AGT_0111,Delhivery,Electronics,9023.15,COD,3,6,3,Yes,Route Optimization Failure,Yes,1,May,Q2,No,No
ORD100153,2024-05-15 23:23,2024-05-20,2024-05-20,Bangalore,South,WH_BLR_01,AGT_0019,DTDC,Sports,909.69,Prepaid,5,5,0,No,None,No,1,May,Q2,No,No
ORD100154,2024-09-15 14:48,2024-09-22,2024-09-27,Pune,West,WH_PUN_01,AGT_0087,Shadowfax,Beauty,2060.65,Prepaid,7,12,5,Yes,Wrong Address,Yes,1,September,Q3,No,Yes
ORD100155,2024-07-06 04:12,2024-07-13,2024-07-12,Jaipur,North,WH_JAI_01,AGT_0133,Dunzo,Sports,822.75,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD100156,2024-03-17 19:57,2024-03-24,2024-03-29,Ahmedabad,West,WH_AMD_01,AGT_0122,DTDC,Toys,2563.16,COD,7,12,5,Yes,High Order Volume,Yes,1,March,Q1,No,No
ORD100157,2024-01-09 11:21,2024-01-10,2024-01-10,Bhopal,Central,WH_BHO_01,AGT_0149,DTDC,Toys,11981.81,Prepaid,1,1,0,No,None,No,1,January,Q1,No,No
ORD100158,2024-04-26 23:03,2024-05-03,2024-05-03,Lucknow,North,WH_LKO_01,AGT_0049,Delhivery,Electronics,2344.47,Prepaid,7,7,0,No,None,No,1,April,Q2,No,No
ORD100159,2024-08-13 10:26,2024-08-15,2024-08-14,Mumbai,West,WH_MUM_01,AGT_0133,Ekart,Electronics,6244.1,COD,2,2,0,No,None,No,1,August,Q3,No,Yes
ORD100160,2024-10-14 10:42,2024-10-19,2024-10-19,Hyderabad,South,WH_HYD_01,AGT_0068,Shadowfax,Sports,14356.78,COD,5,5,0,No,None,No,1,October,Q4,Yes,No
ORD100161,2024-09-04 06:15,2024-09-07,2024-09-06,Lucknow,North,WH_LKO_01,AGT_0082,Dunzo,Home & Kitchen,14131.06,COD,3,3,0,No,None,No,1,September,Q3,No,Yes
ORD100162,2024-06-27 17:59,2024-06-30,2024-07-05,Ahmedabad,West,WH_AMD_01,AGT_0011,DTDC,Groceries,13452.04,COD,3,8,5,Yes,Warehouse Processing Delay,Yes,1,June,Q2,No,Yes
ORD100163,2024-12-31 02:22,2025-01-05,2025-01-05,Chennai,South,WH_CHN_01,AGT_0028,Ekart,Books,3327.7,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD100164,2024-10-27 07:15,2024-10-28,2024-10-27,Lucknow,North,WH_LKO_01,AGT_0085,Ecom Express,Fashion,9623.48,Prepaid,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD100165,2024-08-29 03:43,2024-08-31,2024-09-05,Nagpur,Central,WH_NGP_01,AGT_0083,DTDC,Home & Kitchen,6192.58,COD,2,7,5,Yes,Customer Unavailable,Yes,3,August,Q3,No,Yes
ORD100166,2024-01-31 02:41,2024-02-07,2024-02-13,Surat,West,WH_SRT_01,AGT_0010,Ekart,Beauty,13711.46,Prepaid,7,13,6,Yes,Traffic Congestion,Yes,1,January,Q1,No,No
ORD100167,2024-07-22 15:11,2024-07-25,2024-07-24,Bhopal,Central,WH_BHO_01,AGT_0117,DTDC,Sports,4581.12,Prepaid,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD100168,2024-10-05 16:31,2024-10-07,2024-10-07,Surat,West,WH_SRT_01,AGT_0118,Ekart,Sports,4201.63,Prepaid,2,2,0,No,None,No,1,October,Q4,Yes,No
ORD100169,2024-05-11 22:11,2024-05-12,2024-05-12,Surat,West,WH_SRT_01,AGT_0110,Ecom Express,Groceries,8581.55,Prepaid,1,1,0,No,None,No,1,May,Q2,No,No
ORD100170,2024-06-16 02:25,2024-06-17,2024-06-19,Jaipur,North,WH_JAI_01,AGT_0099,DTDC,Electronics,4955.48,Prepaid,1,3,2,Yes,Route Optimization Failure,No,1,June,Q2,No,Yes
ORD100171,2024-08-16 08:21,2024-08-19,2024-08-18,Hyderabad,South,WH_HYD_01,AGT_0120,Delhivery,Electronics,4034.06,COD,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD100172,2024-03-22 12:43,2024-03-29,2024-03-29,Chennai,South,WH_CHN_01,AGT_0035,XpressBees,Home & Kitchen,10400.81,COD,7,7,0,No,None,No,1,March,Q1,No,No
ORD100173,2024-03-19 14:47,2024-03-26,2024-03-26,Ahmedabad,West,WH_AMD_01,AGT_0135,Delhivery,Home & Kitchen,11396.66,Prepaid,7,7,0,No,None,No,1,March,Q1,No,No
ORD100174,2024-09-27 22:23,2024-09-28,2024-09-27,Ahmedabad,West,WH_AMD_01,AGT_0084,Ekart,Groceries,1067.11,Prepaid,1,1,0,No,None,No,1,September,Q3,No,Yes
ORD100175,2024-09-23 14:07,2024-09-25,2024-09-25,Bhopal,Central,WH_BHO_01,AGT_0132,Ekart,Toys,1500.48,COD,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD100176,2024-08-21 18:03,2024-08-28,2024-08-28,Pune,West,WH_PUN_01,AGT_0149,XpressBees,Electronics,10890.71,COD,7,7,0,No,None,No,1,August,Q3,No,Yes
ORD100177,2024-01-24 13:22,2024-01-25,2024-01-24,Delhi,North,WH_DEL_01,AGT_0074,BlueDart,Toys,14028.55,Prepaid,1,1,0,No,None,No,1,January,Q1,No,No
ORD100178,2024-04-02 04:49,2024-04-07,2024-04-07,Pune,West,WH_PUN_01,AGT_0031,Shadowfax,Groceries,6810.78,COD,5,5,0,No,None,No,1,April,Q2,No,No
ORD100179,2024-10-02 12:33,2024-10-04,2024-10-03,Bangalore,South,WH_BLR_01,AGT_0140,Dunzo,Books,12547.1,Prepaid,2,2,0,No,None,No,1,October,Q4,Yes,No
ORD100180,2024-09-29 12:52,2024-10-01,2024-10-04,Pune,West,WH_PUN_01,AGT_0005,Ecom Express,Electronics,4243.4,Prepaid,2,5,3,Yes,Customer Unavailable,Yes,2,September,Q3,No,Yes
ORD100181,2024-02-04 03:38,2024-02-05,2024-02-04,Hyderabad,South,WH_HYD_01,AGT_0060,Dunzo,Beauty,3784.3,Prepaid,1,1,0,No,None,No,1,February,Q1,No,No
ORD100182,2024-04-21 01:08,2024-04-28,2024-04-27,Jaipur,North,WH_JAI_01,AGT_0078,XpressBees,Sports,12264.43,COD,7,7,0,No,None,No,1,April,Q2,No,No
ORD100183,2024-03-14 21:33,2024-03-16,2024-03-16,Indore,Central,WH_IND_01,AGT_0013,Dunzo,Beauty,1055.22,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD100184,2024-11-25 21:24,2024-12-02,2024-12-06,Kolkata,East,WH_KOL_01,AGT_0058,XpressBees,Toys,2365.88,COD,7,11,4,Yes,Warehouse Processing Delay,Yes,1,November,Q4,Yes,No
ORD100185,2024-12-28 04:51,2025-01-02,2025-01-02,Chennai,South,WH_CHN_01,AGT_0066,XpressBees,Beauty,14521.62,Prepaid,5,5,0,No,None,No,1,December,Q4,No,No
ORD100186,2024-06-18 20:05,2024-06-23,2024-06-22,Hyderabad,South,WH_HYD_01,AGT_0097,DTDC,Electronics,8104.19,Prepaid,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD100187,2024-11-05 19:02,2024-11-06,2024-11-13,Surat,West,WH_SRT_01,AGT_0049,XpressBees,Electronics,7269.0,COD,1,8,7,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100188,2024-03-01 23:48,2024-03-06,2024-03-05,Nagpur,Central,WH_NGP_01,AGT_0098,DTDC,Sports,6039.99,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD100189,2024-09-30 20:22,2024-10-03,2024-10-08,Ahmedabad,West,WH_AMD_01,AGT_0095,XpressBees,Sports,7070.16,COD,3,8,5,Yes,Route Optimization Failure,Yes,1,September,Q3,No,Yes
ORD100190,2024-07-30 01:36,2024-08-01,2024-07-31,Kolkata,East,WH_KOL_01,AGT_0059,Shadowfax,Home & Kitchen,4022.5,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD100191,2024-10-18 07:31,2024-10-25,2024-10-25,Pune,West,WH_PUN_01,AGT_0044,Dunzo,Toys,3971.3,COD,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD100192,2024-06-29 05:08,2024-07-06,2024-07-11,Nagpur,Central,WH_NGP_01,AGT_0106,BlueDart,Electronics,7930.57,Prepaid,7,12,5,Yes,Traffic Congestion,Yes,1,June,Q2,No,Yes
ORD100193,2024-11-18 07:04,2024-11-20,2024-11-25,Bangalore,South,WH_BLR_01,AGT_0137,BlueDart,Electronics,5692.03,COD,2,7,5,Yes,Route Optimization Failure,Yes,1,November,Q4,Yes,No
ORD100194,2024-07-29 00:01,2024-08-05,2024-08-05,Jaipur,North,WH_JAI_01,AGT_0025,Delhivery,Groceries,404.57,COD,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD100195,2024-03-17 07:12,2024-03-24,2024-03-24,Jaipur,North,WH_JAI_01,AGT_0058,XpressBees,Toys,4119.77,COD,7,9,2,Yes,None,No,1,March,Q1,No,No
ORD100196,2024-12-16 02:41,2024-12-17,2024-12-21,Chennai,South,WH_CHN_01,AGT_0022,Ekart,Electronics,8357.62,Prepaid,1,5,4,Yes,Warehouse Processing Delay,Yes,1,December,Q4,No,No
ORD100197,2024-08-10 20:50,2024-08-13,2024-08-12,Ahmedabad,West,WH_AMD_01,AGT_0146,XpressBees,Home & Kitchen,13437.65,Prepaid,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD100198,2024-05-18 01:59,2024-05-19,2024-05-19,Ahmedabad,West,WH_AMD_01,AGT_0005,Shadowfax,Groceries,13504.78,Prepaid,1,1,0,No,None,No,1,May,Q2,No,No
ORD100199,2024-10-27 04:48,2024-11-01,2024-11-01,Hyderabad,South,WH_HYD_01,AGT_0099,Shadowfax,Beauty,2562.39,Prepaid,5,5,0,No,None,No,1,October,Q4,Yes,No
ORD100200,2024-03-12 22:46,2024-03-13,2024-03-13,Patna,East,WH_PAT_01,AGT_0102,Shadowfax,Fashion,947.39,COD,1,1,0,No,None,No,1,March,Q1,No,No
ORD100201,2024-06-16 00:40,2024-06-19,2024-06-19,Patna,East,WH_PAT_01,AGT_0048,Ecom Express,Beauty,7435.46,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD100202,2024-10-26 21:24,2024-10-27,2024-10-27,Surat,West,WH_SRT_01,AGT_0040,DTDC,Fashion,12001.12,Prepaid,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD100203,2024-12-30 20:09,2025-01-04,2025-01-03,Pune,West,WH_PUN_01,AGT_0034,Delhivery,Books,1509.08,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD100204,2024-04-05 13:28,2024-04-12,2024-04-12,Delhi,North,WH_DEL_01,AGT_0084,Delhivery,Sports,1683.9,Prepaid,7,7,0,No,None,No,1,April,Q2,No,No
ORD100205,2024-07-16 00:18,2024-07-21,2024-07-22,Bhopal,Central,WH_BHO_01,AGT_0036,Ekart,Beauty,8643.61,Prepaid,5,6,1,Yes,Vehicle Breakdown,No,1,July,Q3,No,Yes
ORD100206,2024-06-03 08:31,2024-06-05,2024-06-09,Chennai,South,WH_CHN_01,AGT_0064,DTDC,Sports,6403.37,COD,2,6,4,Yes,Weather Conditions,Yes,1,June,Q2,No,Yes
ORD100207,2024-11-16 15:38,2024-11-23,2024-11-24,Nagpur,Central,WH_NGP_01,AGT_0113,Shadowfax,Beauty,4674.17,COD,7,8,1,Yes,Customer Unavailable,No,3,November,Q4,Yes,No
ORD100208,2024-11-29 19:08,2024-12-02,2024-12-08,Pune,West,WH_PUN_01,AGT_0075,Shadowfax,Beauty,7263.29,Prepaid,3,9,6,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100209,2024-12-21 20:31,2024-12-28,2024-12-28,Nagpur,Central,WH_NGP_01,AGT_0141,Ekart,Home & Kitchen,5734.42,COD,7,7,0,No,None,No,1,December,Q4,No,No
ORD100210,2024-08-24 22:13,2024-08-29,2024-08-28,Mumbai,West,WH_MUM_01,AGT_0062,DTDC,Groceries,12311.64,COD,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD100211,2024-12-03 04:45,2024-12-08,2024-12-07,Chennai,South,WH_CHN_01,AGT_0093,BlueDart,Beauty,6818.64,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD100212,2024-10-01 19:40,2024-10-02,2024-10-04,Nagpur,Central,WH_NGP_01,AGT_0111,Shadowfax,Beauty,2620.13,Prepaid,1,3,2,Yes,High Order Volume,No,1,October,Q4,Yes,No
ORD100213,2024-01-06 03:16,2024-01-08,2024-01-07,Delhi,North,WH_DEL_01,AGT_0007,Shadowfax,Groceries,6769.81,COD,2,2,0,No,None,No,1,January,Q1,No,No
ORD100214,2024-02-23 09:26,2024-02-24,2024-03-01,Ahmedabad,West,WH_AMD_01,AGT_0090,Dunzo,Home & Kitchen,5322.68,COD,1,7,6,Yes,Customer Unavailable,Yes,3,February,Q1,No,No
ORD100215,2024-08-12 23:44,2024-08-17,2024-08-20,Delhi,North,WH_DEL_01,AGT_0028,Shadowfax,Electronics,12181.26,Prepaid,5,8,3,Yes,Traffic Congestion,Yes,1,August,Q3,No,Yes
ORD100216,2024-03-25 23:15,2024-04-01,2024-04-03,Surat,West,WH_SRT_01,AGT_0048,Ekart,Beauty,8463.76,COD,7,9,2,Yes,High Order Volume,No,1,March,Q1,No,No
ORD100217,2024-12-02 13:25,2024-12-03,2024-12-02,Surat,West,WH_SRT_01,AGT_0072,XpressBees,Home & Kitchen,6826.19,COD,1,1,0,No,None,No,1,December,Q4,No,No
ORD100218,2024-12-26 02:36,2024-12-27,2024-12-26,Patna,East,WH_PAT_01,AGT_0068,Delhivery,Toys,5582.03,Prepaid,1,1,0,No,None,No,1,December,Q4,No,No
ORD100219,2024-09-07 16:40,2024-09-10,2024-09-10,Surat,West,WH_SRT_01,AGT_0077,Ekart,Toys,8867.02,COD,3,3,0,No,None,No,1,September,Q3,No,Yes
ORD100220,2024-11-10 18:05,2024-11-12,2024-11-14,Indore,Central,WH_IND_01,AGT_0036,Ecom Express,Beauty,1886.69,COD,2,4,2,Yes,Weather Conditions,No,1,November,Q4,Yes,No
ORD100221,2024-07-15 13:11,2024-07-20,2024-07-19,Lucknow,North,WH_LKO_01,AGT_0116,Shadowfax,Groceries,8390.45,COD,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD100222,2024-01-28 11:00,2024-02-02,2024-02-09,Lucknow,North,WH_LKO_01,AGT_0114,Ecom Express,Toys,14462.86,COD,5,12,7,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD100223,2024-03-26 02:36,2024-03-27,2024-03-26,Ahmedabad,West,WH_AMD_01,AGT_0118,Ekart,Books,4487.54,COD,1,1,0,No,None,No,1,March,Q1,No,No
ORD100224,2024-09-10 17:32,2024-09-11,2024-09-11,Lucknow,North,WH_LKO_01,AGT_0140,Dunzo,Electronics,11660.43,COD,1,1,0,No,None,No,1,September,Q3,No,Yes
ORD100225,2024-08-05 03:47,2024-08-07,2024-08-08,Hyderabad,South,WH_HYD_01,AGT_0061,Delhivery,Toys,4052.81,Prepaid,2,3,1,Yes,Route Optimization Failure,No,1,August,Q3,No,Yes
ORD100226,2024-10-28 22:22,2024-11-04,2024-11-03,Hyderabad,South,WH_HYD_01,AGT_0146,BlueDart,Home & Kitchen,9299.85,Prepaid,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD100227,2024-09-29 08:38,2024-10-06,2024-10-12,Kolkata,East,WH_KOL_01,AGT_0106,Ekart,Fashion,4446.6,COD,7,13,6,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD100228,2024-01-31 08:55,2024-02-02,2024-02-01,Indore,Central,WH_IND_01,AGT_0037,Dunzo,Beauty,3857.71,COD,2,2,0,No,None,No,1,January,Q1,No,No
ORD100229,2024-11-19 08:40,2024-11-24,2024-11-25,Lucknow,North,WH_LKO_01,AGT_0125,Dunzo,Sports,6132.33,COD,5,6,1,Yes,Wrong Address,No,1,November,Q4,Yes,No
ORD100230,2024-10-24 00:55,2024-10-25,2024-10-25,Kolkata,East,WH_KOL_01,AGT_0110,XpressBees,Beauty,9577.38,COD,1,1,0,No,None,No,1,October,Q4,Yes,No
ORD100231,2024-04-18 15:17,2024-04-21,2024-04-21,Bhopal,Central,WH_BHO_01,AGT_0013,Shadowfax,Toys,8277.56,Prepaid,3,3,0,No,None,No,1,April,Q2,No,No
ORD100232,2024-02-20 20:50,2024-02-25,2024-03-03,Mumbai,West,WH_MUM_01,AGT_0034,XpressBees,Beauty,6703.1,Prepaid,5,12,7,Yes,Customer Unavailable,Yes,3,February,Q1,No,No
ORD100233,2024-05-20 02:41,2024-05-23,2024-05-26,Bangalore,South,WH_BLR_01,AGT_0024,Ecom Express,Home & Kitchen,919.04,COD,3,6,3,Yes,Customer Unavailable,Yes,2,May,Q2,No,No
ORD100234,2024-04-19 15:04,2024-04-21,2024-04-21,Mumbai,West,WH_MUM_01,AGT_0123,Ekart,Beauty,287.91,COD,2,2,0,No,None,No,1,April,Q2,No,No
ORD100235,2024-04-27 12:05,2024-04-28,2024-05-01,Delhi,North,WH_DEL_01,AGT_0136,Delhivery,Groceries,2186.37,Prepaid,1,4,3,Yes,Weather Conditions,Yes,1,April,Q2,No,No
ORD100236,2024-01-05 19:41,2024-01-07,2024-01-06,Lucknow,North,WH_LKO_01,AGT_0056,Dunzo,Beauty,9476.99,Prepaid,2,2,0,No,None,No,1,January,Q1,No,No
ORD100237,2024-02-21 04:48,2024-02-22,2024-02-22,Delhi,North,WH_DEL_01,AGT_0071,XpressBees,Groceries,5370.3,COD,1,1,0,No,None,No,1,February,Q1,No,No
ORD100238,2024-02-13 07:35,2024-02-20,2024-02-20,Surat,West,WH_SRT_01,AGT_0133,XpressBees,Books,11717.7,Prepaid,7,7,0,No,None,No,1,February,Q1,No,No
ORD100239,2024-09-17 06:47,2024-09-22,2024-09-23,Lucknow,North,WH_LKO_01,AGT_0019,Dunzo,Home & Kitchen,7499.08,Prepaid,5,6,1,Yes,Vehicle Breakdown,No,1,September,Q3,No,Yes
ORD100240,2024-01-07 11:59,2024-01-10,2024-01-17,Jaipur,North,WH_JAI_01,AGT_0005,Delhivery,Toys,5576.38,Prepaid,3,10,7,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD100241,2024-02-04 00:16,2024-02-06,2024-02-07,Lucknow,North,WH_LKO_01,AGT_0138,Delhivery,Beauty,7673.17,COD,2,3,1,Yes,Warehouse Processing Delay,No,1,February,Q1,No,No
ORD100242,2024-11-11 04:17,2024-11-12,2024-11-17,Jaipur,North,WH_JAI_01,AGT_0017,Ecom Express,Sports,14618.55,Prepaid,1,6,5,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD100243,2024-12-23 13:46,2024-12-25,2024-12-26,Chennai,South,WH_CHN_01,AGT_0031,Ekart,Books,1872.4,Prepaid,2,3,1,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
ORD100244,2024-12-28 04:44,2024-12-29,2025-01-01,Mumbai,West,WH_MUM_01,AGT_0008,Delhivery,Books,2629.4,Prepaid,1,4,3,Yes,Weather Conditions,Yes,1,December,Q4,No,No
ORD100245,2024-08-07 08:33,2024-08-08,2024-08-13,Kolkata,East,WH_KOL_01,AGT_0041,Shadowfax,Groceries,7517.79,COD,1,6,5,Yes,Wrong Address,Yes,1,August,Q3,No,Yes
ORD100246,2024-02-22 18:43,2024-02-23,2024-02-28,Chennai,South,WH_CHN_01,AGT_0121,BlueDart,Home & Kitchen,803.96,Prepaid,1,6,5,Yes,Traffic Congestion,Yes,1,February,Q1,No,No
ORD100247,2024-07-15 04:11,2024-07-16,2024-07-16,Kolkata,East,WH_KOL_01,AGT_0070,Shadowfax,Beauty,3484.05,Prepaid,1,1,0,No,None,No,1,July,Q3,No,Yes
ORD100248,2024-02-09 18:23,2024-02-10,2024-02-09,Bhopal,Central,WH_BHO_01,AGT_0120,Delhivery,Beauty,2813.26,Prepaid,1,1,0,No,None,No,1,February,Q1,No,No
ORD100249,2024-05-24 09:20,2024-05-25,2024-05-24,Bhopal,Central,WH_BHO_01,AGT_0119,XpressBees,Books,5628.45,COD,1,1,0,No,None,No,1,May,Q2,No,No
ORD100250,2024-10-29 15:49,2024-10-31,2024-10-30,Kolkata,East,WH_KOL_01,AGT_0086,BlueDart,Sports,2385.91,COD,2,5,3,Yes,None,No,1,October,Q4,Yes,No
ORD100251,2024-12-02 12:54,2024-12-05,2024-12-10,Mumbai,West,WH_MUM_01,AGT_0024,DTDC,Groceries,6384.27,Prepaid,3,8,5,Yes,Vehicle Breakdown,Yes,1,December,Q4,No,No
ORD100252,2024-04-28 16:26,2024-05-01,2024-04-30,Mumbai,West,WH_MUM_01,AGT_0146,Delhivery,Beauty,8774.44,Prepaid,3,3,0,No,None,No,1,April,Q2,No,No
ORD100253,2024-08-10 21:08,2024-08-12,2024-08-19,Mumbai,West,WH_MUM_01,AGT_0116,Shadowfax,Sports,13901.72,COD,2,9,7,Yes,High Order Volume,Yes,1,August,Q3,No,Yes
ORD100254,2024-04-29 02:12,2024-05-01,2024-04-30,Chennai,South,WH_CHN_01,AGT_0081,Dunzo,Toys,2457.85,Prepaid,2,2,0,No,None,No,1,April,Q2,No,No
ORD100255,2024-03-02 17:22,2024-03-04,2024-03-04,Pune,West,WH_PUN_01,AGT_0078,Ekart,Fashion,4085.37,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD100256,2024-12-26 22:38,2024-12-27,2025-01-03,Bhopal,Central,WH_BHO_01,AGT_0132,Ecom Express,Sports,2352.61,Prepaid,1,8,7,Yes,High Order Volume,Yes,1,December,Q4,No,No
ORD100257,2024-12-12 09:16,2024-12-14,2024-12-18,Mumbai,West,WH_MUM_01,AGT_0027,Dunzo,Fashion,8405.91,Prepaid,2,6,4,Yes,Route Optimization Failure,Yes,1,December,Q4,No,No
ORD100258,2024-03-12 03:00,2024-03-13,2024-03-12,Patna,East,WH_PAT_01,AGT_0020,DTDC,Fashion,2091.12,COD,1,1,0,No,None,No,1,March,Q1,No,No
ORD100259,2024-02-03 06:57,2024-02-08,2024-02-07,Mumbai,West,WH_MUM_01,AGT_0147,Ekart,Electronics,13590.41,COD,5,7,2,Yes,None,No,1,February,Q1,No,No
ORD100260,2024-07-21 15:01,2024-07-26,2024-07-25,Pune,West,WH_PUN_01,AGT_0115,DTDC,Books,5406.06,Prepaid,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD100261,2024-03-17 01:39,2024-03-24,2024-03-24,Indore,Central,WH_IND_01,AGT_0108,Ekart,Beauty,7558.54,COD,7,9,2,Yes,None,No,1,March,Q1,No,No
ORD100262,2024-11-25 16:15,2024-12-02,2024-12-02,Hyderabad,South,WH_HYD_01,AGT_0145,Shadowfax,Toys,11761.45,COD,7,7,0,No,None,No,1,November,Q4,Yes,No
